movieId,rating,cluster,mega_label,centroid,popularity,title,coef_age
317,3.1460792189334486,61.0,0.0,61.0,16183,"Santa Clause, The (1994)",96.0338972017609
318,4.446990499637029,73.0,5.0,73.0,63366,"Shawshank Redemption, The (1994)",97.33480848246447
319,3.7844707520891365,63.0,5.0,63.0,7180,Shallow Grave (1994),96.67228873491658
320,3.249216300940439,46.0,1.0,46.0,319,Suture (1993),95.94379606553315
321,3.761930585683297,26.0,7.0,26.0,922,Strawberry and Chocolate (Fresa y chocolate) (1993),96.45651035027602
322,3.6972538513060953,13.0,2.0,13.0,2986,Swimming with Sharks (1995),96.77646085445656
324,3.6865671641791047,1.0,1.0,1.0,469,"Sum of Us, The (1994)",96.57438514700655
325,2.6462355212355213,80.0,0.0,80.0,1036,National Lampoon's Senior Trip (1995),95.72544252438598
326,4.081020255063766,77.0,7.0,77.0,1333,To Live (Huozhe) (1994),96.9688382378912
327,2.8063276993993576,60.0,0.0,60.0,7159,Tank Girl (1995),95.88553470254982
328,3.15306963329213,60.0,0.0,60.0,2427,Tales from the Crypt Presents: Demon Knight (1995),96.23227663644259
329,3.3296280866535373,64.0,0.0,64.0,26404,Star Trek: Generations (1994),96.21744606948099
330,2.8082682291666665,56.0,0.0,56.0,1536,Tales from the Hood (1995),95.88747523231713
331,3.2853309481216457,1.0,1.0,1.0,559,Tom & Viv (1994),96.17314893094908
332,2.7609112709832133,44.0,0.0,44.0,2085,Village of the Damned (1995),95.84011827413367
333,3.3484765553731073,7.0,0.0,7.0,10962,Tommy Boy (1995),96.42768355852357
334,3.8192918192918195,23.0,1.0,23.0,1638,Vanya on 42nd Street (1994),96.70710980211926
335,3.2632241813602016,83.0,2.0,83.0,397,Underneath (1995),96.34243118451066
337,3.75583021083832,93.0,8.0,93.0,17881,What's Eating Gilbert Grape (1993),96.45040997543104
338,2.994733447979364,86.0,0.0,86.0,4652,Virtuosity (1995),96.07394045112983
339,3.500344619626088,5.0,0.0,5.0,23214,While You Were Sleeping (1995),96.57955162277655
340,3.3752556237218814,17.0,0.0,17.0,1467,"War, The (1994)",96.26307360654933
341,3.59375,95.0,1.0,95.0,400,Double Happiness (1994),96.48156798282744
342,3.5099657827202737,39.0,1.0,39.0,11690,Muriel's Wedding (1994),96.39778376554771
343,2.6461456102783725,69.0,6.0,69.0,934,"Baby-Sitters Club, The (1995)",95.72535261342883
344,2.9823418615601947,60.0,0.0,60.0,38226,Ace Ventura: Pet Detective (1994),95.87015984438764
345,3.6495830100853373,60.0,0.0,60.0,10312,"Adventures of Priscilla, Queen of the Desert, The (1994)",96.53740099291278
346,3.429140832595217,95.0,1.0,95.0,1129,Backbeat (1993),96.12372059718794
347,3.4121271076523993,68.0,1.0,68.0,1542,Bitter Moon (1992),95.9115833733378
348,3.700734013436178,91.0,2.0,91.0,8038,Bullets Over Broadway (1994),96.58855199626362
349,3.6603090866051198,27.0,3.0,27.0,29571,Clear and Present Danger (1994),96.54812706943257
350,3.4674098402071625,74.0,3.0,74.0,15833,"Client, The (1994)",96.35522782303461
351,3.304745023179711,0.0,0.0,0.0,3667,"Corrina, Corrina (1994)",96.19256300600715
352,3.2598659717051377,53.0,1.0,53.0,1343,Crooklyn (1994),96.14768395453258
353,3.513586298717018,87.0,2.0,87.0,16524,"Crow, The (1994)",96.40140428154446
354,3.1576394502829426,95.0,1.0,95.0,1237,Cobb (1994),96.04545743311039
355,2.433494315323473,61.0,0.0,61.0,9939,"Flintstones, The (1994)",95.32131229815091
356,4.029000181345584,81.0,8.0,81.0,66172,Forrest Gump (1994),96.91681816417302
357,3.6511065381421712,1.0,1.0,1.0,27699,Four Weddings and a Funeral (1994),96.53892452096962
358,3.249450065992081,45.0,1.0,45.0,2273,Higher Learning (1995),96.32865706914254
359,3.292418772563177,1.0,1.0,1.0,277,I Like It Like That (1994),96.18023675539062
360,2.733698238933841,5.0,0.0,5.0,2101,I Love Trouble (1994),95.62151622176128
361,3.3380733026236733,5.0,0.0,5.0,4993,It Could Happen to You (1994),96.22589128545111
362,3.397168698387731,79.0,6.0,79.0,7629,"Jungle Book, The (1994)",96.28498668121517
363,3.9937791601866253,23.0,1.0,23.0,643,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",96.68835892477934
364,3.779090046420969,17.0,0.0,17.0,38991,"Lion King, The (1994)",96.66690802924842
365,3.176986301369863,83.0,2.0,83.0,1825,Little Buddha (1993),95.87156606596258
366,2.956240487062405,41.0,0.0,41.0,2628,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",95.84405846988984
367,3.1747178920428105,71.0,0.0,71.0,34384,"Mask, The (1994)",96.06253587487025
368,3.410737310983472,31.0,0.0,31.0,17062,Maverick (1994),96.29855529381092
369,3.3151785714285715,95.0,1.0,95.0,1120,Mrs. Parker and the Vicious Circle (1994),96.20299655425602
370,2.9555080288899798,41.0,0.0,41.0,14261,Naked Gun 33 1/3: The Final Insult (1994),95.84332601171742
371,3.25863667980524,72.0,8.0,72.0,4313,"Paper, The (1994)",96.14645466263268
372,3.252059925093633,45.0,1.0,45.0,8010,Reality Bites (1994),96.13987790792108
373,3.7819676779132405,15.0,2.0,15.0,3527,Red Rock West (1992),96.28142394359865
374,2.424773413897281,61.0,0.0,61.0,4965,Richie Rich (1994),95.31259139672473
375,3.2716535433070866,25.0,1.0,25.0,254,Safe Passage (1994),96.15947152613452
376,3.281609704267753,86.0,0.0,86.0,11294,"River Wild, The (1994)",96.1694276870952
377,3.4932029257494825,31.0,0.0,31.0,41562,Speed (1994),96.38102090857693
378,3.1270281810418448,5.0,0.0,5.0,2342,Speechless (1994),96.0148461638693
379,2.723583180987203,71.0,0.0,71.0,5470,Timecop (1994),95.61140116381465
380,3.4911490071595725,31.0,0.0,31.0,43159,True Lies (1994),96.37896698998702
381,3.404263959390863,1.0,1.0,1.0,4925,When a Man Loves a Woman (1994),96.2920819422183
382,3.0356154272005904,64.0,0.0,64.0,5419,Wolf (1994),95.92343341002804
383,3.195323383084577,64.0,0.0,64.0,5025,Wyatt Earp (1994),96.08314136591201
384,2.976005188067445,14.0,1.0,14.0,771,Bad Company (1995),96.0552121912179
385,3.5703125,62.0,0.0,62.0,128,"Man of No Importance, A (1994)",96.45813048282744
386,2.819327731092437,45.0,1.0,45.0,357,S.F.W. (1994),95.70714571391989
387,2.6661911554921542,52.0,0.0,52.0,701,"Low Down Dirty Shame, A (1994)",95.5540091383196
388,3.5544464609800364,25.0,1.0,25.0,551,Boys Life (1995),96.63365346413049
389,3.487562189054726,96.0,1.0,96.0,201,"Colonel Chabert, Le (1994)",96.37538017188217
390,3.4305896805896805,51.0,1.0,51.0,814,Faster Pussycat! Kill! Kill! (1965),89.78035195131588
391,3.15807962529274,41.0,0.0,41.0,427,Jason's Lyric (1994),96.04589760812019
392,3.3127272727272725,90.0,1.0,90.0,275,"Secret Adventures of Tom Thumb, The (1993)",96.00730703731999
393,1.8672219500244978,52.0,0.0,52.0,2041,Street Fighter (1994),94.75503993285194
394,3.3333333333333335,92.0,3.0,92.0,132,Coldblooded (1995),96.41254033648379
397,2.1847826086956523,52.0,0.0,52.0,92,"Fear, The (1995)",95.26398961184611
398,3.3823529411764706,34.0,0.0,34.0,51,Frank and Ollie (1995),96.46155994432692
402,2.925,34.0,0.0,34.0,60,Open Season (1996),96.19378188224134
405,2.450056274620146,52.0,0.0,52.0,3554,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),95.3378742574476
406,3.0833333333333335,62.0,0.0,62.0,66,Federal Hill (1994),95.97115131616077
407,3.145,9.0,3.0,9.0,1800,In the Mouth of Madness (1995),96.22420700315045
408,3.2384969325153374,64.0,0.0,64.0,652,8 Seconds (1994),96.12631491534277
409,3.023201856148492,78.0,0.0,78.0,431,Above the Rim (1994),95.91101983897593
410,2.9920775593511655,60.0,0.0,60.0,18618,Addams Family Values (1993),95.68665732394388
411,2.774336283185841,45.0,1.0,45.0,113,Martin Lawrence: You So Crazy (1994),95.66215426601329
412,3.568237115682371,94.0,2.0,94.0,4521,"Age of Innocence, The (1993)",96.26281688027508
413,2.7982800982800984,60.0,0.0,60.0,6105,Airheads (1994),95.68609808110754
414,2.623699421965318,43.0,0.0,43.0,865,"Air Up There, The (1994)",95.51151740479276
415,2.8197078023002797,41.0,0.0,41.0,3217,Another Stakeout (1993),95.514287566893
416,2.705467869222097,41.0,0.0,41.0,1774,Bad Girls (1994),95.59328585204953
417,3.516207209936383,26.0,7.0,26.0,3301,Barcelona (1994),96.40402519276383
418,2.705839416058394,35.0,1.0,35.0,685,Being Human (1993),95.40041918065111
419,2.4929546455306033,52.0,0.0,52.0,4542,"Beverly Hillbillies, The (1993)",95.18753441012332
420,2.7498660774072587,86.0,0.0,86.0,14934,Beverly Hills Cop III (1994),95.6376840602347
421,3.3083524027459954,79.0,6.0,79.0,1748,Black Beauty (1994),96.19617038557344
422,3.2411473087818696,22.0,3.0,22.0,1412,Blink (1994),96.12896529160932
423,3.008029513888889,27.0,3.0,27.0,2304,Blown Away (1994),95.89584749671633
424,2.7142857142857144,14.0,1.0,14.0,742,Blue Chips (1994),95.60210369711315
425,3.479591836734694,1.0,1.0,1.0,882,Blue Sky (1994),96.36740981956214
426,3.113458056729028,7.0,0.0,7.0,3314,Body Snatchers (1993),95.80803782132175
427,2.5410918696800704,51.0,1.0,51.0,3407,Boxing Helena (1993),95.23567163427279
428,3.8195771498272006,81.0,8.0,81.0,4919,"Bronx Tale, A (1993)",96.51415691441991
429,2.360418071476736,44.0,0.0,44.0,1483,Cabin Boy (1994),95.24823605430417
430,2.3273809523809526,52.0,0.0,52.0,252,Calendar Girl (1993),95.02196071697367
431,3.695059244355019,13.0,2.0,13.0,8946,Carlito's Way (1993),96.38963900894774
432,2.735470785552695,64.0,0.0,64.0,12819,City Slickers II: The Legend of Curly's Gold (1994),95.62328876838014
433,2.9239130434782608,41.0,0.0,41.0,1242,Clean Slate (1994),95.81173102630571
434,3.0573376102646352,86.0,0.0,86.0,24940,Cliffhanger (1993),95.75191737485736
435,2.5935590539860542,4.0,0.0,4.0,13911,Coneheads (1993),95.28813881857877
436,2.6073446327683616,22.0,3.0,22.0,1239,Color of Night (1994),95.4951626155958
437,2.616076294277929,86.0,0.0,86.0,1835,Cops and Robbersons (1994),95.50389427710537
438,2.7120493358633775,71.0,0.0,71.0,1054,"Cowboy Way, The (1994)",95.59986731869083
439,2.5660377358490565,34.0,0.0,34.0,53,Dangerous Game (1993),95.26061750044177
440,3.603979893247655,31.0,0.0,31.0,19297,Dave (1993),96.29855965784037
441,3.685252022401991,25.0,1.0,25.0,8035,Dazed and Confused (1993),96.37983178699471
442,3.0436171956082374,71.0,0.0,71.0,18307,Demolition Man (1993),95.73819696020095
443,3.348381601362862,45.0,1.0,45.0,587,"Endless Summer 2, The (1994)",96.2361995841903
444,2.4226327944572748,50.0,6.0,50.0,1299,Even Cowgirls Get the Blues (1993),95.11721255904999
445,2.8864236661384046,41.0,0.0,41.0,1893,Fatal Instinct (1993),95.58100343073112
446,3.8937899786780386,18.0,7.0,18.0,3752,Farewell My Concubine (Ba wang bie ji) (1993),96.58836974327076
447,2.506726457399103,43.0,0.0,43.0,223,"Favor, The (1994)",95.39454444022654
448,3.5612346498506473,39.0,1.0,39.0,3013,Fearless (1993),96.25581441444336
449,3.473684210526316,46.0,1.0,46.0,684,Fear of a Black Hat (1994),96.36150219335376
450,3.3597910347152005,17.0,0.0,17.0,2967,With Honors (1994),96.24760901754264
451,3.063679245283019,1.0,1.0,1.0,636,Flesh and Bone (1993),95.75825900987573
452,3.560215946843854,95.0,1.0,95.0,1204,Widows' Peak (1994),96.4480339296713
453,3.1106337271750806,43.0,0.0,43.0,931,For Love or Money (1993),95.8052134917678
454,3.4953871306785005,74.0,3.0,74.0,25689,"Firm, The (1993)",96.18996689527121
455,2.623447296817698,61.0,0.0,61.0,8453,Free Willy (1993),95.31802706141042
456,3.8415682062298604,93.0,8.0,93.0,931,Fresh (1994),96.72938618905731
457,3.9856900828946573,13.0,2.0,13.0,49581,"Fugitive, The (1993)",96.68026984748738
458,3.161290322580645,1.0,1.0,1.0,1054,Geronimo: An American Legend (1993),95.85587008717336
459,2.771078875793291,41.0,0.0,41.0,1103,"Getaway, The (1994)",95.65889685862074
460,2.4342825848849947,34.0,0.0,34.0,913,Getting Even with Dad (1994),95.32210056771244
461,3.3456858407079646,62.0,0.0,62.0,904,Go Fish (1994),96.2335038235354
462,2.6157635467980294,14.0,1.0,14.0,203,"Good Man in Africa, A (1994)",95.50358152962548
463,2.8,34.0,0.0,34.0,410,Guilty as Sin (1993),95.49457976459271
464,2.9231502064147348,86.0,0.0,86.0,3149,Hard Target (1993),95.61772997100745
465,3.267634854771784,10.0,1.0,10.0,723,Heaven & Earth (1993),95.9622146193645
466,2.914503365135715,41.0,0.0,41.0,13521,Hot Shots! Part Deux (1993),95.60908312972843
467,3.3832658569500675,62.0,0.0,62.0,741,Live Nude Girls (1995),96.46247286010052
468,3.3182931808901595,1.0,1.0,1.0,7347,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",96.39750018404062
469,3.272869429241595,36.0,6.0,36.0,1279,"House of the Spirits, The (1993)",95.96744919383431
470,2.139308855291577,52.0,0.0,52.0,463,House Party 3 (1994),95.02712683811902
471,3.6641817536386228,33.0,2.0,33.0,11268,"Hudsucker Proxy, The (1994)",96.55199973646606
472,2.8891928864569083,35.0,1.0,35.0,731,I'll Do Anything (1994),95.77701086928435
473,2.307184750733138,52.0,0.0,52.0,1364,In the Army Now (1994),95.19500273356059
474,3.7325069016776387,13.0,2.0,13.0,18836,In the Line of Fire (1993),96.42708666627036
475,3.925300011009578,73.0,5.0,73.0,9083,In the Name of the Father (1993),96.6198797756023
476,3.01528384279476,41.0,0.0,41.0,229,"Inkwell, The (1994)",95.9031018256222
477,3.5492942214380236,95.0,1.0,95.0,4534,What's Love Got to Do with It? (1993),96.24387398603074
478,2.427797833935018,1.0,1.0,1.0,277,Jimmy Hollywood (1994),95.31561581676246
479,2.9207317073170733,31.0,0.0,31.0,1230,Judgment Night (1993),95.61531147190979
480,3.6647408523821485,67.0,2.0,67.0,59715,Jurassic Park (1993),96.35932061697487
481,3.3337686567164178,25.0,1.0,25.0,5360,Kalifornia (1993),96.02834842130913
482,3.431701030927835,25.0,1.0,25.0,2716,Killing Zoe (1994),96.31951901375528
483,3.79045996592845,99.0,4.0,99.0,587,King of the Hill (1993),96.48503973052117
484,2.8004261363636362,0.0,0.0,0.0,704,Lassie (1994),95.68824411919108
485,2.7787434632098402,71.0,0.0,71.0,13577,Last Action Hero (1993),95.47332322780255
486,2.6802325581395348,61.0,0.0,61.0,602,Life with Mikey (1993),95.37481232273225
487,2.6195121951219513,41.0,0.0,41.0,615,Lightning Jack (1994),95.5073301779494
488,3.4078947368421053,29.0,1.0,29.0,532,M. Butterfly (1993),96.10247450143483
489,2.7686345646437993,41.0,0.0,41.0,3032,Made in America (1993),95.46321432923652
490,3.3552959501557633,74.0,3.0,74.0,3210,Malice (1993),96.04987571474848
491,3.4144218435037565,17.0,0.0,17.0,5457,"Man Without a Face, The (1993)",96.10900160809648
492,3.652439024390244,42.0,2.0,42.0,3116,Manhattan Murder Mystery (1993),96.34701878898296
493,3.613544201135442,25.0,1.0,25.0,3699,Menace II Society (1993),96.30812396572816
494,3.3614438063986873,86.0,0.0,86.0,12190,Executive Decision (1996),96.63022568864002
495,3.450229709035222,68.0,1.0,68.0,653,In the Realm of the Senses (Ai no corrida) (1976),92.53717563410538
496,3.2893462469733654,65.0,1.0,65.0,413,What Happened Was... (1994),96.17716422980081
497,3.894188827916139,91.0,2.0,91.0,14214,Much Ado About Nothing (1993),96.58876859250886
498,2.802910052910053,1.0,1.0,1.0,378,Mr. Jones (1993),95.49748981750277
499,2.7636138613861387,52.0,0.0,52.0,404,Mr. Wonderful (1993),95.45819362597885
500,3.386267155152361,31.0,0.0,31.0,34392,Mrs. Doubtfire (1993),96.08084691974508
501,3.8313125988402743,26.0,7.0,26.0,1897,Naked (1993),96.52589236343299
502,2.2840472267984624,52.0,0.0,52.0,3642,"Next Karate Kid, The (1994)",95.1718652096259
503,3.1,95.0,1.0,95.0,140,"New Age, The (1994)",95.98781798282744
504,2.971830985915493,86.0,0.0,86.0,1136,No Escape (1994),95.85964896874293
505,2.5378963650425366,52.0,0.0,52.0,1293,North (1994),95.42571434786998
506,3.486224869694713,94.0,2.0,94.0,1343,Orlando (1992),95.98568113538012
507,3.510516548097742,70.0,8.0,70.0,3233,"Perfect World, A (1993)",96.20509631269046
508,3.814998204115142,88.0,8.0,88.0,19489,Philadelphia (1993),96.50957796870786
509,3.689946097961097,37.0,7.0,37.0,17068,"Piano, The (1993)",96.38452586255382
510,2.7428896473265074,41.0,0.0,41.0,879,Poetic Justice (1993),95.43746941191922
511,3.1471471471471473,78.0,0.0,78.0,1665,"Program, The (1993)",95.84172691173987
512,2.9188861985472156,50.0,6.0,50.0,1239,"Puppet Masters, The (1994)",95.80670418137466
513,2.9361888111888113,35.0,1.0,35.0,572,Radioland Murders (1994),95.82400679401626
514,3.4597308267464215,91.0,2.0,91.0,4681,"Ref, The (1994)",96.34754880957387
515,3.9050276709501923,49.0,8.0,49.0,10661,"Remains of the Day, The (1993)",96.59960743554291
516,3.088166715243369,64.0,0.0,64.0,3431,Renaissance Man (1994),95.97598469807082
517,3.133768115942029,74.0,3.0,74.0,3450,Rising Sun (1993),95.82834788053475
518,2.694353518821604,62.0,0.0,62.0,1222,"Road to Wellville, The (1994)",95.58217150164904
519,2.19690357439734,52.0,0.0,52.0,4812,RoboCop 3 (1993),94.89148333899006
520,3.040168986771937,41.0,0.0,41.0,14439,Robin Hood: Men in Tights (1993),95.73474875136465
521,3.3265446224256294,42.0,2.0,42.0,2185,Romeo Is Bleeding (1993),96.02112438701835
522,3.5537974683544302,25.0,1.0,25.0,1264,Romper Stomper (1992),96.05325373403984
523,3.650107991360691,53.0,1.0,53.0,926,Ruby in Paradise (1993),96.3446877559534
524,3.5381389252948887,17.0,0.0,17.0,7630,Rudy (1993),96.2327186898876
525,3.380813953488372,93.0,8.0,93.0,172,"Saint of Fort Washington, The (1993)",96.07539371808109
526,3.1807692307692306,68.0,1.0,68.0,130,"Savage Nights (Nuits fauves, Les) (1992)",95.68022549645464
527,4.310175010988133,73.0,5.0,73.0,50054,Schindler's List (1993),97.00475477558085
528,2.787513691128149,43.0,0.0,43.0,913,"Scout, The (1994)",95.6753316739556
529,3.8507578524470416,88.0,8.0,88.0,10952,Searching for Bobby Fischer (1993),96.54533761703976
531,3.5390803056710016,79.0,6.0,79.0,7459,"Secret Garden, The (1993)",96.23366007026372
532,3.057138069705094,44.0,0.0,44.0,5968,Serial Mom (1994),95.94495605253253
533,2.933117723156533,41.0,0.0,41.0,3865,"Shadow, The (1994)",95.82093570598397
534,3.893407270486753,49.0,8.0,49.0,4869,Shadowlands (1993),96.58798703507946
535,3.77788737446198,98.0,7.0,98.0,5576,Short Cuts (1993),96.4724671390547
536,3.2796495956873315,36.0,6.0,36.0,742,"Simple Twist of Fate, A (1994)",96.16746757851477
537,3.16146895948703,62.0,0.0,62.0,3431,Sirens (1994),96.04928694231447
538,3.7104489315820426,26.0,7.0,26.0,5101,Six Degrees of Separation (1993),96.40502869617475
539,3.518416941503211,64.0,0.0,64.0,28805,Sleepless in Seattle (1993),96.21299670609592
540,2.7167711915840584,22.0,3.0,22.0,4943,Sliver (1993),95.41135095617678
541,4.133705693507174,40.0,5.0,40.0,30526,Blade Runner (1982),94.56947723448798
542,2.8643655113148094,20.0,0.0,20.0,3491,Son in Law (1993),95.55894527590753
543,3.236354065435698,60.0,0.0,60.0,12348,So I Married an Axe Murderer (1993),95.93093383002841
544,2.9278136531365315,86.0,0.0,86.0,2168,Striking Distance (1993),95.62239341772924
545,2.58,65.0,1.0,65.0,50,Harem (1985),93.65753783201082
546,2.0803925099027727,43.0,0.0,43.0,5554,Super Mario Bros. (1993),94.7749722744955
547,2.81908302354399,86.0,0.0,86.0,807,Surviving the Game (1994),95.70690100637144
548,2.913999296517763,86.0,0.0,86.0,2843,Terminal Velocity (1994),95.8018172793452
549,3.8913793103448278,26.0,7.0,26.0,1450,Thirty-Two Short Films About Glenn Gould (1993),96.58595907493755
550,3.0819745034094277,62.0,0.0,62.0,3373,Threesome (1994),95.96979248623687
551,3.731849431956702,38.0,2.0,38.0,20509,"Nightmare Before Christmas, The (1993)",96.42642919654942
552,3.2163010619331835,79.0,6.0,79.0,12901,"Three Musketeers, The (1993)",95.9108808265259
553,3.6974995051791253,88.0,8.0,88.0,15157,Tombstone (1993),96.39207926977184
554,3.0697674418604652,41.0,0.0,41.0,516,Trial by Jury (1994),95.9575854246879
555,3.808365885416667,87.0,2.0,87.0,15360,True Romance (1993),96.50294565000938
556,3.975799835931091,66.0,1.0,66.0,1219,"War Room, The (1993)",96.6703796005238
558,2.7626050420168067,0.0,0.0,0.0,1428,"Pagemaster, The (1994)",95.65042302484424
559,2.893617021276596,62.0,0.0,62.0,47,"Paris, France (1993)",95.58819678586931
561,3.468609865470852,42.0,2.0,42.0,223,Killer (Bulletproof Heart) (1994),96.3564278482983
562,3.7853800225915766,98.0,7.0,98.0,6197,Welcome to the Dollhouse (1995),96.86458702574204
